p10;p20;p30;p40;p50;p60;p70;p80;p90;uf_12;uf_13;uf_14;uf_15;uf_16;uf_17;uf_21;uf_22;uf_23;uf_24;uf_25;uf_26;uf_27;uf_28;uf_29;uf_31;uf_32;uf_33;uf_35;uf_41;uf_42;uf_43;uf_50;uf_51;uf_52;uf_53;sal_min;log_sal_min
-1,021651247531981;-0,6931471805599454;-0,5108256237659905;-0,2876820724517808;-0,16251892949777513;0,0;0,2231435513142097;0,4700036292457366;0,916290731874156;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;954;-0,7402387880937953
-1,0498221244986778;-0,6931471805599454;-0,5108256237659905;-0,35667494393873245;-0,2231435513142097;0,0;0,2231435513142097;0,4054651081081637;0,916290731874156;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;954;-0,7402387880937953
-0,9162907318741551;-0,7360546815712219;-0,5108256237659905;-0,2876820724517808;-0,17614069771887308;0,0;0,2231435513142097;0,4054651081081637;0,916290731874156;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;954;-0,7402387880937953
-1,09861228866811;-0,6348782724359694;-0,5877866649021195;-0,4054651081081646;-0,1823215567939549;0,0;0,11995351796072651;0,5108256237659896;0,7985076962177713;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;954;-0,6348782724359694
-0,9813627286178699;-0,9162907318741551;-0,7339691750802002;-0,5108256237659905;-0,2231435513142097;0,0;0,182321556793954;0,6931471805599463;1,163150809805681;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;954;-0,963382339408005
-1,1396262647587214;-0,5518395998566019;-0,446479084198776;-0,2641575274048211;-0,1463744917484373;0,0;0,24666809636116938;0,4698116476753791;0,9398152769211148;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;998;-0,44848108686944865
-1,3862943611198908;-0,9162907318741551;-0,4525567156420145;-0,4054651081081646;-0,2231435513142097;0,0;0,2876820724517808;0,6241543090729937;1,0055218656020974;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;998;-0,40746711077883724
-1,5686159179138457;-1,09861228866811;-0,6931471805599454;-0,22941316432780479;-0,1823215567939549;0,0;0,2231435513142097;0,5108256237659905;1,0089306831226033;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;998;-0,18432355946462753
-1,3217558399823197;-0,6316131684426729;-0,40746711077883724;-0,4054651081081646;-0,2231435513142097;0,0;0,2876820724517808;0,6241543090729937;1,2039728043259368;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;998;-0,40746711077883724
-1,6094379124341005;-1,09861228866811;-0,6931471805599454;-0,22941316432780479;-0,1823215567939549;0,0;0,2231435513142097;0,5108256237659905;0,9499189128541392;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;998;-0,18432355946462753
-1,09861228866811;-0,6286086594223743;-0,40746711077883724;-0,40746711077883724;-0,2231435513142097;0,0;0,2876820724517808;0,6241543090729937;1,0296194171811583;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;998;-0,40746711077883724
-1,3217558399823197;-0,6694306539426282;-0,40746711077883724;-0,40746711077883724;-0,2231435513142097;0,0;0,23638877806423064;0,5108256237659905;0,9808292530117262;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;998;-0,40746711077883724
-1,8325814637483102;-1,203972804325936;-0,6931471805599454;-0,2231435513142097;-0,0020020026706726313;0,0;0,1823215567939549;0,4700036292457357;0,9162907318741551;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;998;-0,0020020026706726313
-1,8971199848858813;-1,3862943611198908;-0,8754687373539003;-0,34484048629172914;-0,1823215567939549;0,0;0,2231435513142097;0,5108256237659905;0,9808292530117271;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;998;-0,18432355946462753
-1,6094379124341005;-1,0498221244986778;-0,6539264674066638;-0,19845093872383845;-0,0020020026706726313;0,0;0,29012907609483296;0,5596157879354227;1,0296194171811583;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;998;-0,0020020026706726313
-1,5103470097898697;-0,8754687373539003;-0,4054651081081646;-0,18432355946462753;-0,18432355946462753;0,0;0,2231435513142097;0,5108256237659905;0,9795784711100737;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;998;-0,18432355946462753
-1,5686159179138457;-1,09861228866811;-0,613104472886409;-0,18432355946462753;-0,18432355946462753;0,0;0,2231435513142097;0,5108256237659905;0,9162907318741542;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;998;-0,18432355946462753
-1,3862943611198908;-0,8754687373539003;-0,4054651081081646;-0,18432355946462753;-0,1823215567939549;0,0;0,2231435513142097;0,5108256237659905;0,9162907318741542;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;998;-0,18432355946462753
-1,203972804325936;-0,5108256237659905;-0,15396736329742655;-0,0020020026706726313;-0,0020020026706726313;0,0;0,33647223662121295;0,5877866649021195;0,9555114450274367;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;998;-0,0020020026706726313
-1,7047480922384253;-1,0116009116784799;-0,6061358035703153;-0,14240178733817466;-0,0973121824749974;0,0;0,26306332076998906;0,5978370007556206;1,0033021088637843;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;998;-0,0973121824749974
-1,6233408176030926;-0,9301936370431472;-0,6117399059246127;-0,159622559518394;-0,015904907839664695;0,0;0,3225693314522209;0,6279509810034032;1,084709383499117;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;998;-0,015904907839664695
-1,163150809805681;-0,5753641449035616;-0,4720056319164083;-0,3746934494414109;-0,13353139262452274;0,0;0,2231435513142097;0,485507815781701;0,9162907318741551;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;998;-0,4720056319164083
-1,163150809805681;-0,5170952367795856;-0,4700036292457357;-0,2876820724517808;-0,13353139262452274;0,0;0,2231435513142097;0,5596157879354227;0,9162907318741551;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;998;-0,4720056319164083
-0,9162907318741551;-0,6931471805599454;-0,5108256237659905;-0,35667494393873245;-0,2231435513142097;0,0;0,2231435513142097;0,4054651081081637;0,916290731874156;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;998;-0,695149183230618
-0,7985076962177713;-0,5978370007556206;-0,4307829160924541;-0,2876820724517808;-0,10536051565782589;0,0;0,2623642644674913;0,5306282510621703;0,916290731874156;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;998;-0,695149183230618
-1,0498221244986778;-0,6931471805599454;-0,5108256237659905;-0,2876820724517808;-0,16251892949777513;0,0;0,2231435513142097;0,438254930931155;0,916290731874156;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;998;-0,695149183230618
-0,7439393474000502;-0,5596157879354227;-0,39410134945784936;-0,27193371548364187;-0,04879016416943216;0,0;0,25131442828090567;0,4212134650763044;0,8675005677047238;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;998;-0,7439393474000502
-0,9162907318741551;-0,6931471805599454;-0,5108256237659905;-0,2876820724517808;-0,10536051565782589;0,0;0,2623642644674913;0,5596157879354227;0,916290731874156;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;998;-0,695149183230618
-1,203972804325936;-0,695149183230618;-0,5108256237659905;-0,35667494393873245;-0,2231435513142097;0,0;0,2231435513142097;0,4054651081081637;0,916290731874156;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;998;-0,695149183230618
-0,9808292530117262;-0,6931471805599454;-0,5108256237659905;-0,2876820724517808;-0,13353139262452274;0,0;0,2231435513142097;0,43178241642554305;0,916290731874156;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;998;-0,695149183230618
-1,116990667529878;-0,6438558888430679;-0,6418538861723952;-0,45953232937844035;-0,23638877806423064;0,0;0,05129329438755015;0,45675840249571387;0,7444404749474955;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;998;-0,6438558888430679
-1,021651247531981;-0,9162907318741551;-0,7339691750802002;-0,5108256237659905;-0,2231435513142097;0,0;0,182321556793954;0,6931471805599463;1,163150809805681;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;998;-0,9182927345448277
-1,2059355134937837;-0,5306282510621703;-0,48661136564539564;-0,34830669426821537;-0,12516314295400566;0,0;0,16251892949777513;0,4989911661189881;0,8556661100577205;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1039;-0,49236953894507973
-1,6094379124341005;-0,9162907318741551;-0,4054651081081646;-0,3672063959910741;-0,2231435513142097;0,0;0,2876820724517808;0,5500463369192721;1,09861228866811;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1039;-0,3672063959910741
-1,4264761507527224;-0,9972945160272362;-0,5791782903655189;-0,22250334642678649;-0,17848646101001187;0,0;0,2475002828189492;0,4706438341331589;0,8761089422413226;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1039;-0,18424463430969595
-1,09861228866811;-0,6286086594223743;-0,4054651081081646;-0,3672063959910741;-0,2231435513142097;0,0;0,2876820724517808;0,6241543090729937;1,09861228866811;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1039;-0,3672063959910741
-1,4663370687934272;-1,0608719606852626;-0,6190392084062237;-0,2623642644674913;-0,21834737905071666;0,0;0,2076393647782444;0,4795730802618863;1,0185695809945727;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1039;-0,22410555235040075
-1,09861228866811;-0,762140052046897;-0,40746711077883724;-0,36144822269139;-0,2231435513142097;0,0;0,2876820724517808;0,6931471805599445;1,2039728043259368;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1039;-0,3672063959910741
-1,203972804325936;-0,6286086594223743;-0,4054651081081646;-0,36144822269139;-0,2231435513142097;0,0;0,2876820724517808;0,6241543090729937;1,0176432261344432;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1039;-0,3672063959910741
-1,8159737273486494;-1,2479896897427105;-0,73716406597672;-0,26716043673098433;-0,04401688541677462;0,0;0,21834737905071666;0,5437697794853449;0,9492348875935086;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1039;-0,005758173299684088
-1,8079608485660632;-1,1148136680061178;-0,7093485598979532;-0,20052493880263533;-0,15450605071518808;0,0;0,2448800113165941;0,4946242444279827;0,9646278736737193;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1039;-0,16026422401487217
-1,7047480922384253;-1,0116009116784799;-0,6061358035703153;-0,0973121824749974;-0,057051467687234236;0,0;0,31015492830383984;0,5978370007556206;1,0033021088637843;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1039;-0,057051467687234236
-1,5404450409471488;-1,0296194171811583;-0,5596157879354227;-0,33647223662121295;-0,29245535120443833;0,0;0,25131442828090655;0,4519851237430572;0,9714280570706668;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1039;-0,2982135245041224
-1,5686159179138457;-0,9808292530117262;-0,5389965007326873;-0,1823215567939549;-0,13830467137718028;0,0;0,2231435513142097;0,5108256237659905;0,9162907318741542;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1039;-0,14406284467686437
-1,3862943611198908;-0,8754687373539003;-0,4054651081081646;-0,1823215567939549;-0,13830467137718028;0,0;0,2231435513142097;0,5108256237659905;0,9162907318741542;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1039;-0,14406284467686437
-1,2992829841302607;-0,6931471805599454;-0,257829109302099;-0,09531017980432477;-0,057051467687234236;0,0;0,24116205681688818;0,595834998084948;0,9343092373768336;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1039;-0,057051467687234236
-1,7047480922384253;-1,0116009116784799;-0,6061358035703153;-0,0973121824749974;-0,057051467687234236;0,0;0,30882070529070305;0,5978370007556206;1,0033021088637843;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1039;-0,057051467687234236
-1,7047480922384253;-1,0116009116784799;-0,7419555267128501;-0,3184537311185345;-0,057051467687234236;0,0;0,3081529256331672;0,5978370007556206;1,0033021088637843;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1039;-0,057051467687234236
-1,280933845462065;-0,5897886675727921;-0,5437697794853449;-0,4054651081081646;-0,1823215567939549;0,0;0,10536051565782589;0,44183275227903884;0,7985076962177713;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1039;-0,549527952785029
-1,2019708016552633;-0,6911451778892728;-0,6471282924724981;-0,5088236210953179;-0,28568006978110816;0,0;0,1417639450458319;0,40746711077883635;0,8129322188870018;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1039;-0,6528864657721822
-0,9162907318741551;-0,6931471805599454;-0,5108256237659905;-0,35667494393873245;-0,2231435513142097;0,0;0,2231435513142097;0,5306282510621703;0,916290731874156;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1039;-0,6548884684428549
-0,8938178760220961;-0,6931471805599454;-0,4519851237430572;-0,32133287186937665;-0,09531017980432477;0,0;0,29334780998745824;0,4643056081310979;0,8209805520698312;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1039;-0,7501986482471796
-0,9162907318741551;-0,6491302951431708;-0,4307829160924541;-0,2876820724517808;-0,10536051565782589;0,0;0,2623642644674913;0,5596157879354227;0,916290731874156;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1039;-0,6548884684428549
-0,8754687373539003;-0,613104472886409;-0,4700036292457357;-0,34484048629173003;-0,1823215567939549;0,0;0,22314355131420882;0,37729423114146776;0,7339691750802011;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1039;-0,8372100252368098
-0,9650808960435873;-0,6979204593126029;-0,4795730802618863;-0,33647223662121295;-0,10008345855698231;0,0;0,2876820724517808;0,5108256237659905;0,8675005677047238;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1039;-0,703678632612287
-1,203972804325936;-0,6931471805599454;-0,5108256237659905;-0,2876820724517808;-0,10536051565782589;0,0;0,2623642644674913;0,5596157879354227;0,916290731874156;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1039;-0,6548884684428549
-0,9162907318741551;-0,6539264674066638;-0,5108256237659905;-0,2876820724517808;-0,10536051565782589;0,0;0,2231435513142097;0,4054651081081637;0,916290731874156;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1039;-0,6548884684428549
-1,0498221244986778;-0,6931471805599454;-0,5978370007556206;-0,4307829160924541;-0,2876820724517808;0,0;0,13976194237515926;0,4054651081081637;0,788457360364271;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1039;-0,6548884684428549
-1,021651247531981;-0,8209805520698303;-0,6539264674066638;-0,5108256237659905;-0,2231435513142097;0,0;0,24873332231320422;0,6931471805599463;1,163150809805681;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1039;-0,8780320197570646
