ano;uf;p10;p20;p30;p40;p50;p60;p70;p80;p90;idade;educ;uf_12;uf_13;uf_14;uf_15;uf_16;uf_17;uf_21;uf_22;uf_23;uf_24;uf_25;uf_26;uf_27;uf_28;uf_29;uf_31;uf_32;uf_33;uf_35;uf_41;uf_42;uf_43;uf_50;uf_51;uf_52;uf_53;sal_min
2012,0;11;350,0;545,0;622,0;750,0;900,0;1000,0;1300,0;1800,0;2600,0;35,76080084299262;9,141464699683878;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;622
2012,0;12;300,0;500,0;622,0;700,0;800,0;1000,0;1250,0;1800,0;2800,0;36,11237830319889;9,224200278164117;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;622
2012,0;13;250,0;400,0;600,0;622,0;712,0;864,1999999999998;1100,0;1500,0;2339,3;35,86809929603557;9,345127825120414;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;622
2012,0;14;400,0;561,6;622,0;640,0;800,0;1000,0;1244,0;2000,0;3000,0;34,94106280193237;10,514975845410628;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;622
2012,0;15;200,0;300,0;500,0;600,0;622,0;800,0;1000,0;1300,0;2000,0;35,810434032768036;8,648462201782122;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;622
2012,0;16;300,0;480,0;600,0;622,0;736,0;900,0;1200,0;1800,0;2800,0;35,66369213608478;9,827663134411601;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;622
2012,0;17;250,0;480,0;600,0;622,0;700,0;860,0;1100,0;1500,0;2400,0;35,278505269881826;9,46247205365698;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;622
2012,0;21;100,0;180,0;280,0;400,0;545,0;622,0;740,0;1000,0;1500,0;35,8132165748849;7,980229303963167;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;622
2012,0;22;90,0;160,0;300,0;424,0000000000009;600,0;622,0;800,0;1090,0;1600,0;36,907196138657305;8,338306274681878;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;622
2012,0;23;121,80000000000018;220,0;350,0;500,0;600,0;622,0;760,0;1000,0;1500,0;36,065921556452444;8,55034668322467;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;622
2012,0;24;220,0;400,0;545,0;622,0;622,0;720,0;900,0;1200,0;2000,0;36,00812801625603;8,980949961899924;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;622
2012,0;25;140,0;250,0;400,0;545,0;622,0;650,0;800,0;1093,6000000000022;1800,0;36,62346723044397;8,279069767441861;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;622
2012,0;26;200,0;400,0;545,0;622,0;622,0;750,0;1000,0;1244,0;2000,0;36,29009724695247;8,980961512121628;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;622
2012,0;27;200,0;400,0;545,0;622,0;622,0;690,0;800,0;1000,0;1600,0;35,92948308870453;8,099393746011486;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;622
2012,0;28;200,0;300,0;450,0;600,0;622,0;700,0;890,0;1200,0;2064,5;36,11369253583786;8,33292140385566;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;622
2012,0;29;150,0;250,0;400,0;545,0;622,0;650,0;800,0;1100,0;1800,0;36,34819810750956;8,484799677873967;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;622
2012,0;31;316,0;570,0;622,0;700,0;800,0;1000,0;1200,0;1600,0;2500,0;36,642365233911185;9,304025172168132;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;622
2012,0;32;400,0;600,0;622,0;735,0;850,0;1000,0;1300,0;1800,0;2700,0;36,38384077715911;9,85890297358133;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;622
2012,0;33;545,0;622,0;680,0;800,0;900,0;1090,0;1300,0;1800,0;3000,0;37,75614102074583;10,426244113529338;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;622
2012,0;35;550,0;650,0;800,0;900,0;1000,0;1200,0;1500,0;2000,0;3000,0;36,59070994985484;10,475217735550277;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;622
2012,0;41;500,0;622,0;730,0;840,0;1000,0;1200,0;1500,0;2000,0;3000,0;36,671742671009774;9,887214983713354;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;622
2012,0;42;600,0;700,0;800,0;1000,0;1100,0;1300,0;1600,0;2000,0;3000,0;35,940724774349995;10,166913646773542;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;622
2012,0;43;450,0;622,0;700,0;800,0;1000,0;1200,0;1500,0;2000,0;3000,0;37,50424528301887;9,976100628930817;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;622
2012,0;50;421,80000000000007;622,0;700,0;800,0;970,0;1200,0;1500,0;2000,0;3000,0;36,08249496981891;9,569014084507042;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;622
2012,0;51;500,0;622,0;700,0;800,0;950,0;1180,0;1400,0;1830,0;3000,0;35,97483421186873;9,725386838972964;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;622
2012,0;52;500,0;622,0;623,0;800,0;900,0;1090,0;1300,0;1800,0;2700,0;36,21594221264732;9,570650107717652;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;622
2012,0;53;600,0;650,0;800,0;963,6000000000008;1200,0;1500,0;2200,0;3500,0;5500,0;35,86292134831461;11,122596754057428;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;622
2013,0;11;400,0;622,0;700,0;800,0;950,0;1100,0;1341,9999999999982;1800,0;2800,0;36,1622418879056;9,222579780101904;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;678
2013,0;12;300,0;500,0;670,0;700,0;800,0;1000,0;1271,1999999999898;1875,6000000000022;3000,0;36,169059478464696;9,321711104600059;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;678
2013,0;13;300,0;500,0;622,0;678,0;800,0;900,0;1200,0;1500,0;2500,0;36,57351851851852;9,539074074074074;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;678
2013,0;14;400,0;622,0;678,0;700,0;800,0;1000,0;1500,0;2000,0;3312,0000000000027;35,6354609929078;10,6903073286052;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;678
2013,0;15;250,0;400,0;540,0;660,8000000000002;700,0;813,7999999999984;1017,0;1400,0;2200,0;36,345485375158965;8,725024727992087;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;678
2013,0;16;400,0;600,0;678,0;700,0;800,0;1000,0;1284,599999999999;2000,0;3000,0;36,36395348837209;9,990697674418605;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;678
2013,0;17;300,0;400,0;622,0;678,0;700,0;850,0;1057,5;1500,0;2500,0;36,20961281708945;9,328104138851803;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;678
2013,0;21;120,0;200,0;300,0;480,0;622,0;678,0;800,0;1000,0;1500,0;36,076317038443285;8,216990982439487;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;678
2013,0;22;100,0;200,0;300,0;500,0;678,0;678,7999999999997;850,0;1200,0;2000,0;37,29172382258802;8,330361225422953;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;678
2013,0;23;150,0;300,0;450,0;622,0;678,0;678,0;800,0;1094,0000000000055;1800,0;35,74363419655434;9,021995882544154;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;678
2013,0;24;250,0;400,0;622,0;678,0;678,0;800,0;1000,0;1244,0;2000,0;35,95848869003231;9,245090728312205;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;678
2013,0;25;160,0;300,0;500,0;622,0;678,0;705,0;900,0;1200,0;2000,0;36,58142520864541;8,60539268136101;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;678
2013,0;26;250,0;450,0;622,0;678,0;700,0;800,0;1000,0;1356,0;2109,500000000002;36,565255474452556;9,19970802919708;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;678
2013,0;27;250,0;400,0;622,0;678,0;678,0;700,0;824,0999999999995;1017,0;1600,0;36,24187558031569;8,371556793562364;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;678
2013,0;28;200,0;300,0;500,0;622,0;678,0;800,0;1000,0;1356,0;2300,0;36,16450970632155;8,5370831259333;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;678
2013,0;29;160,0;300,0;450,0;622,0;678,0;700,0;850,0;1200,0;1900,0;36,52462999779103;8,693063839187099;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;678
2013,0;31;400,0;622,0;678,0;800,0;900,0;1100,0;1350,0;1800,0;2800,0;36,949997051712955;9,531399257031664;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;678
2013,0;32;500,0;678,0;700,0;800,0;920,0;1115,1999999999998;1400,0;1900,0;3000,0;37,04089797732829;9,915314514336519;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;678
2013,0;33;622,0;678,0;750,0;804,0;1000,0;1200,0;1400,0;2000,0;3000,0;38,09451331778569;10,511722106296796;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;678
2013,0;35;622,0;720,0;850,0;1000,0;1200,0;1400,0;1700,0;2000,0;3000,0;36,9047367587263;10,670908802872683;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;678
2013,0;41;550,0;700,0;800,0;930,0;1100,0;1300,0;1513,0;2000,0;3000,0;36,9377571232668;10,074051500838031;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;678
